wmo_id,parameter,before,after,timestamp,flag,after_45,after_alt_2
96033,CLOUD_BASE_M_H,6000.0,9999,2013-05-21 07:00:00,0,,
96033,CLOUD_BASE_M_H,6000.0,9999,2013-05-21 08:00:00,0,,
96033,CLOUD_BASE_M_H,6000.0,9999,2013-05-21 09:00:00,0,,
96033,CLOUD_BASE_M_H,6000.0,9999,2013-05-21 10:00:00,0,,
96033,CLOUD_BASE_M_H,6000.0,9999,2013-05-21 11:00:00,0,,
96033,CLOUD_BASE_M_H,6000.0,9999,2013-05-21 12:00:00,0,,
96033,CLOUD_BASE_M_H,6000.0,9999,2013-06-05 05:00:00,0,,
96033,CLOUD_BASE_M_H,6000.0,9999,2013-06-10 06:00:00,0,,
96033,CLOUD_BASE_M_H,3000.0,9999,2014-05-23 01:00:00,0,,
96033,CLOUD_BASE_M_H,3000.0,9999,2014-05-23 02:00:00,0,,
96033,CLOUD_BASE_M_H,3000.0,9999,2014-05-23 03:00:00,0,,
96033,CLOUD_BASE_M_H,3000.0,9999,2014-05-23 04:00:00,0,,
96033,CLOUD_BASE_M_H,3000.0,9999,2014-05-23 05:00:00,0,,
96033,CLOUD_BASE_M_H,3000.0,9999,2014-05-23 06:00:00,0,,
96033,CLOUD_BASE_M_H,3000.0,9999,2014-06-23 07:00:00,0,,
96033,CLOUD_BASE_M_H,3000.0,9999,2014-06-23 08:00:00,0,,
96033,CLOUD_BASE_M_H,3000.0,9999,2014-06-23 09:00:00,0,,
96033,CLOUD_BASE_M_H,3000.0,9999,2014-06-23 10:00:00,0,,
96033,CLOUD_BASE_M_H,3000.0,9999,2014-06-23 11:00:00,0,,
96033,CLOUD_BASE_M_H,6000.0,9999,2015-03-08 03:00:00,0,,
96033,CLOUD_BASE_M_H,3000.0,9999,2015-03-18 01:00:00,0,,
96033,CLOUD_BASE_M_H,3000.0,9999,2015-03-18 02:00:00,0,,
96033,CLOUD_BASE_M_H,3000.0,9999,2015-03-18 03:00:00,0,,
96033,CLOUD_BASE_M_H,3000.0,9999,2015-03-18 07:00:00,0,,
96033,CLOUD_BASE_M_H,3000.0,9999,2015-03-18 09:00:00,0,,
96033,CLOUD_BASE_M_H,3000.0,9999,2015-03-18 10:00:00,0,,
96033,CLOUD_BASE_M_H,3000.0,9999,2015-03-18 11:00:00,0,,
96033,CLOUD_BASE_M_H,3000.0,9999,2015-03-18 12:00:00,0,,
96033,CLOUD_BASE_M_H,3000.0,9999,2015-03-19 13:00:00,0,,
96033,CLOUD_BASE_M_H,3000.0,9999,2015-05-07 01:00:00,0,,
