wmo_id,parameter,before,after,timestamp,flag,after_45,after_alt_2
97192,CLOUD_BASE_M_H,4800.0,9999.0,2013-12-17 19:00:00,0,,
97192,CLOUD_BASE_M_H,4820.0,9999.0,2014-02-11 21:00:00,0,,
97192,CLOUD_BASE_M_H,4870.0,9999.0,2014-05-25 17:00:00,0,,
97192,CLOUD_BASE_M_H,5100.0,9999.0,2014-07-03 21:00:00,0,,
97192,CLOUD_BASE_M_H,2100.0,9999.0,2014-09-16 01:00:00,0,,
97192,CLOUD_PEAK_M,20.0,9999.0,2013-10-09 09:00:00,0,,
97192,CLOUD_PEAK_M,0.0,9999.0,2013-10-19 07:00:00,2,,
97192,CLOUD_PEAK_M,0.0,9999.0,2013-10-19 08:00:00,2,,
97192,CLOUD_PEAK_M,0.0,9999.0,2013-10-19 09:00:00,2,,
97192,CLOUD_PEAK_M,0.0,9999.0,2013-11-18 11:00:00,2,,
97192,CLOUD_PEAK_M,0.0,9999.0,2013-11-18 22:00:00,2,,
97192,CLOUD_PEAK_M,5.0,9999.0,2014-01-15 14:00:00,2,,
97192,CLOUD_PEAK_M,0.0,9999.0,2014-04-05 06:00:00,2,,
97192,CLOUD_PEAK_M,18.0,9999.0,2014-10-16 00:00:00,0,,
97192,CLOUD_PEAK_M,1.0,9999.0,2014-10-17 00:00:00,2,,
97192,CLOUD_PEAK_M,3.0,9999.0,2014-11-13 06:00:00,2,,
97192,CLOUD_PEAK_M,2.0,9999.0,2014-12-25 14:00:00,2,,
97192,CLOUD_PEAK_M,4.0,9999.0,2015-03-18 12:00:00,2,,
97192,CLOUD_PEAK_M,1.0,9999.0,2015-04-16 18:00:00,2,,
97192,CLOUD_PEAK_M,0.0,9999.0,2016-03-19 10:00:00,2,,
97192,CLOUD_PEAK_M,0.0,9999.0,2016-03-21 11:00:00,2,,
97192,CLOUD_PEAK_M,25.0,9999.0,2016-04-08 17:00:00,0,,
97192,CLOUD_PEAK_M,0.0,9999.0,2016-06-13 08:00:00,2,,
97192,CLOUD_PEAK_M,2.0,9999.0,2016-11-12 06:00:00,0,,
97192,CLOUD_PEAK_M,0.0,9999.0,2017-02-08 13:00:00,0,,
97192,CLOUD_PEAK_M,0.0,9999.0,2017-02-08 14:00:00,2,,
97192,CLOUD_PEAK_M,0.0,9999.0,2017-02-08 15:00:00,2,,
97192,CLOUD_PEAK_M,0.0,9999.0,2017-02-08 16:00:00,2,,
97192,CLOUD_PEAK_M,1.0,9999.0,2018-02-19 23:00:00,2,,
97192,CLOUD_PEAK_M,20.0,9999.0,2018-07-22 01:00:00,2,,
97192,CLOUD_PEAK_M,1.0,9999.0,2019-03-24 06:00:00,0,,
97192,CLOUD_PEAK_M,28.0,9999.0,2019-05-11 01:00:00,2,,
97192,CLOUD_PEAK_M,1.0,9999.0,2024-03-07 09:00:00,2,,
97192,CLOUD_MED_HEIGHT_M,0.0,9999.0,2013-10-19 08:00:00,0,,
97192,CLOUD_MED_HEIGHT_M,300.0,9999.0,2013-11-01 08:00:00,0,,
97192,CLOUD_MED_HEIGHT_M,300.0,9999.0,2013-11-09 16:00:00,0,,
97192,CLOUD_MED_HEIGHT_M,300.0,9999.0,2013-11-10 05:00:00,0,,
97192,CLOUD_MED_HEIGHT_M,300.0,9999.0,2013-11-17 07:00:00,0,,
97192,CLOUD_MED_HEIGHT_M,300.0,9999.0,2013-11-17 09:00:00,0,,
97192,CLOUD_MED_HEIGHT_M,300.0,9999.0,2013-11-21 14:00:00,0,,
97192,CLOUD_MED_HEIGHT_M,300.0,9999.0,2013-11-21 15:00:00,0,,
97192,CLOUD_MED_HEIGHT_M,300.0,9999.0,2013-11-21 18:00:00,0,,
97192,CLOUD_MED_HEIGHT_M,300.0,9999.0,2013-12-03 06:00:00,0,,
