wmo_id,parameter,before,after,timestamp,flag,after_45,after_alt_2
96987,CLOUD_BASE_M_H,6000.0,9999,2013-07-29 18:00:00,1,,
96987,CLOUD_BASE_M_H,6000.0,9999,2013-07-29 23:00:00,1,,
96987,CLOUD_BASE_M_H,6000.0,9999,2013-12-18 21:00:00,1,,
96987,CLOUD_BASE_M_H,6000.0,9999,2013-12-18 22:00:00,1,,
96987,CLOUD_BASE_M_H,9000.0,9999,2013-12-19 02:00:00,1,,
96987,CLOUD_BASE_M_H,6000.0,9999,2014-01-03 03:00:00,1,,
96987,CLOUD_BASE_M_H,5970.0,9999,2014-02-27 17:00:00,1,,
96987,CLOUD_BASE_M_H,6000.0,9999,2014-05-05 10:00:00,1,,
96987,CLOUD_BASE_M_H,6000.0,9999,2014-06-21 06:00:00,1,,
96987,CLOUD_BASE_M_H,6000.0,9999,2014-07-11 12:00:00,1,,
96987,CLOUD_PEAK_M,1.0,9999,2013-05-10 00:00:00,0,,
96987,CLOUD_PEAK_M,4.0,9999,2014-06-14 00:00:00,2,,
96987,CLOUD_PEAK_M,0.0,9999,2014-08-16 00:00:00,2,,
96987,CLOUD_PEAK_M,4.0,9999,2014-12-02 03:00:00,2,,
96987,CLOUD_PEAK_M,0.0,9999,2015-02-05 00:00:00,2,,
96987,CLOUD_PEAK_M,4.0,9999,2015-03-19 19:00:00,2,,
96987,CLOUD_PEAK_M,5.0,9999,2018-11-29 12:00:00,0,,
96987,CLOUD_PEAK_M,25.0,9999,2019-04-15 21:00:00,2,,
96987,CLOUD_PEAK_M,4.0,9999,2020-07-23 00:00:00,2,,
96987,CLOUD_MED_HEIGHT_M,300.0,9999,2013-05-16 18:00:00,0,,
96987,CLOUD_MED_HEIGHT_M,300.0,9999,2013-05-18 04:00:00,0,,
96987,CLOUD_MED_HEIGHT_M,270.0,9999,2013-05-19 09:00:00,0,,
96987,CLOUD_MED_HEIGHT_M,300.0,9999,2013-05-22 13:00:00,0,,
96987,CLOUD_MED_HEIGHT_M,0.0,9999,2013-05-25 07:00:00,0,,
96987,CLOUD_MED_HEIGHT_M,300.0,9999,2013-05-30 08:00:00,0,,
96987,CLOUD_MED_HEIGHT_M,300.0,9999,2013-05-30 11:00:00,0,,
96987,CLOUD_MED_HEIGHT_M,300.0,9999,2013-05-30 16:00:00,0,,
96987,CLOUD_MED_HEIGHT_M,27000.0,9999,2013-06-02 07:00:00,0,,
96987,CLOUD_MED_HEIGHT_M,300.0,9999,2013-06-17 18:00:00,0,,
96987,CLOUD_MED_HEIGHT_M,300.0,9999,2013-06-20 11:00:00,0,,
96987,CLOUD_MED_HEIGHT_M,300.0,9999,2013-06-20 23:00:00,0,,
96987,CLOUD_MED_HEIGHT_M,27000.0,9999,2013-06-27 20:00:00,0,,
96987,CLOUD_MED_HEIGHT_M,540.0,9999,2013-07-06 21:00:00,0,,
96987,CLOUD_MED_HEIGHT_M,570.0,9999,2013-07-12 10:00:00,0,,
96987,CLOUD_MED_HEIGHT_M,300.0,9999,2013-08-08 12:00:00,0,,
96987,CLOUD_MED_HEIGHT_M,300.0,9999,2013-08-12 11:00:00,0,,
96987,CLOUD_MED_HEIGHT_M,300.0,9999,2013-08-18 00:00:00,0,,
96987,CLOUD_MED_HEIGHT_M,300.0,9999,2013-09-05 19:00:00,0,,
96987,CLOUD_MED_HEIGHT_M,300.0,9999,2013-09-12 13:00:00,0,,
96987,CLOUD_MED_HEIGHT_M,300.0,9999,2013-11-14 21:00:00,0,,
96987,CLOUD_MED_HEIGHT_M,300.0,9999,2013-11-22 03:00:00,0,,
96987,CLOUD_MED_HEIGHT_M,540.0,9999,2013-12-20 06:00:00,0,,
96987,CLOUD_MED_HEIGHT_M,570.0,9999,2013-12-21 06:00:00,0,,
96987,CLOUD_MED_HEIGHT_M,570.0,9999,2013-12-23 03:00:00,0,,
96987,CLOUD_MED_HEIGHT_M,570.0,9999,2013-12-23 04:00:00,0,,
96987,CLOUD_MED_HEIGHT_M,570.0,9999,2013-12-24 03:00:00,0,,
96987,CLOUD_MED_HEIGHT_M,570.0,9999,2014-01-02 05:00:00,0,,
96987,CLOUD_MED_HEIGHT_M,570.0,9999,2014-01-02 11:00:00,0,,
96987,CLOUD_MED_HEIGHT_M,270.0,9999,2014-01-04 23:00:00,0,,
96987,CLOUD_MED_HEIGHT_M,300.0,9999,2014-01-08 11:00:00,0,,
96987,CLOUD_MED_HEIGHT_M,570.0,9999,2014-01-09 16:00:00,0,,
96987,CLOUD_MED_HEIGHT_M,300.0,9999,2014-02-11 11:00:00,0,,
96987,CLOUD_MED_HEIGHT_M,0.0,9999,2014-09-24 09:00:00,0,,
96987,CLOUD_MED_HEIGHT_M,0.0,9999,2014-10-17 12:00:00,0,,
96987,CLOUD_MED_HEIGHT_M,0.0,9999,2014-10-27 00:00:00,0,,
96987,CLOUD_MED_HEIGHT_M,300.0,9999,2014-11-15 04:00:00,0,,
96987,CLOUD_MED_HEIGHT_M,300.0,9999,2014-11-18 03:00:00,0,,
96987,CLOUD_MED_HEIGHT_M,300.0,9999,2014-11-27 01:00:00,0,,
96987,CLOUD_MED_HEIGHT_M,300.0,9999,2014-11-29 20:00:00,0,,
96987,CLOUD_MED_HEIGHT_M,300.0,9999,2014-12-01 06:00:00,0,,
96987,CLOUD_MED_HEIGHT_M,300.0,9999,2014-12-29 20:00:00,0,,
96987,CLOUD_MED_HEIGHT_M,300.0,9999,2015-01-27 05:00:00,0,,
96987,CLOUD_MED_HEIGHT_M,0.0,9999,2015-02-05 00:00:00,0,,
96987,CLOUD_MED_HEIGHT_M,300.0,9999,2015-04-05 18:00:00,0,,
96987,CLOUD_MED_HEIGHT_M,300.0,9999,2015-04-19 15:00:00,0,,
96987,CLOUD_MED_HEIGHT_M,300.0,9999,2015-04-19 16:00:00,0,,
96987,CLOUD_MED_HEIGHT_M,300.0,9999,2015-04-19 17:00:00,0,,
96987,CLOUD_MED_HEIGHT_M,300.0,9999,2015-04-23 06:00:00,0,,
96987,CLOUD_MED_HEIGHT_M,300.0,9999,2015-04-29 02:00:00,0,,
96987,CLOUD_MED_HEIGHT_M,300.0,9999,2015-05-11 23:00:00,0,,
96987,CLOUD_MED_HEIGHT_M,300.0,9999,2015-05-31 17:00:00,0,,
96987,CLOUD_MED_HEIGHT_M,570.0,9999,2015-06-03 11:00:00,0,,
96987,CLOUD_MED_HEIGHT_M,300.0,9999,2015-06-22 12:00:00,0,,
96987,CLOUD_MED_HEIGHT_M,300.0,9999,2015-06-30 20:00:00,0,,
96987,CLOUD_MED_HEIGHT_M,300.0,9999,2015-08-15 07:00:00,0,,
96987,CLOUD_MED_HEIGHT_M,300.0,9999,2015-08-27 06:00:00,0,,
96987,CLOUD_MED_HEIGHT_M,0.0,9999,2015-09-09 23:00:00,0,,
96987,CLOUD_MED_HEIGHT_M,0.0,9999,2015-09-18 12:00:00,0,,
96987,CLOUD_MED_HEIGHT_M,0.0,9999,2015-09-18 13:00:00,0,,
96987,CLOUD_MED_HEIGHT_M,300.0,9999,2015-10-21 05:00:00,0,,
96987,CLOUD_MED_HEIGHT_M,0.0,9999,2015-10-27 06:00:00,0,,
96987,CLOUD_MED_HEIGHT_M,300.0,9999,2015-11-14 21:00:00,0,,
96987,CLOUD_MED_HEIGHT_M,300.0,9999,2015-11-19 22:00:00,0,,
96987,CLOUD_MED_HEIGHT_M,300.0,9999,2015-12-04 22:00:00,0,,
96987,CLOUD_MED_HEIGHT_M,300.0,9999,2015-12-28 13:00:00,0,,
96987,CLOUD_MED_HEIGHT_M,300.0,9999,2015-12-29 00:00:00,0,,
96987,CLOUD_MED_HEIGHT_M,300.0,9999,2015-12-31 19:00:00,0,,
96987,CLOUD_MED_HEIGHT_M,300.0,9999,2016-01-02 17:00:00,0,,
96987,CLOUD_MED_HEIGHT_M,300.0,9999,2016-01-21 11:00:00,0,,
96987,CLOUD_MED_HEIGHT_M,300.0,9999,2016-01-30 22:00:00,0,,
96987,CLOUD_MED_HEIGHT_M,300.0,9999,2016-03-13 07:00:00,0,,
96987,CLOUD_MED_HEIGHT_M,540.0,9999,2016-05-28 15:00:00,0,,
96987,CLOUD_MED_HEIGHT_M,540.0,9999,2016-05-28 17:00:00,0,,
96987,CLOUD_MED_HEIGHT_M,300.0,9999,2016-07-16 03:00:00,0,,
96987,CLOUD_MED_HEIGHT_M,540.0,9999,2016-09-24 21:00:00,0,,
96987,CLOUD_MED_HEIGHT_M,300.0,9999,2017-01-15 22:00:00,0,,
96987,CLOUD_MED_HEIGHT_M,0.0,9999,2017-02-13 16:00:00,0,,
96987,CLOUD_MED_HEIGHT_M,300.0,9999,2017-04-27 21:00:00,0,,
96987,CLOUD_MED_HEIGHT_M,0.0,9999,2017-08-11 06:00:00,0,,
96987,CLOUD_MED_HEIGHT_M,300.0,9999,2017-09-02 20:00:00,0,,
96987,CLOUD_MED_HEIGHT_M,300.0,9999,2017-09-02 21:00:00,0,,
96987,CLOUD_MED_HEIGHT_M,300.0,9999,2017-09-03 00:00:00,0,,
96987,CLOUD_MED_HEIGHT_M,0.0,9999,2017-12-25 02:00:00,0,,
